1651442257554.0,42db30059c21,0.0
1651442257554.0,5e2e771327da,0.0
1651442258077.0,42db30059c21,0.0
1651442258078.0,5e2e771327da,0.0
1651442258550.0,42db30059c21,204.18326693227093
1651442258550.0,5e2e771327da,208.16733067729083
1651442259087.0,42db30059c21,204.18326693227093
1651442259087.0,5e2e771327da,208.16733067729083
1651442259574.0,42db30059c21,211.7746391375364
1651442259574.0,5e2e771327da,206.5020394141965
1651442260068.0,42db30059c21,215.57032524016915
1651442260068.0,5e2e771327da,205.66939378264937
1651442260555.0,42db30059c21,216.2972387854075
1651442260555.0,5e2e771327da,212.55997985792374
1651442261092.0,42db30059c21,216.78184781556638
1651442261092.0,5e2e771327da,217.15370390810668
1651442261579.0,42db30059c21,215.81301241334262
1651442261579.0,5e2e771327da,216.13174620694858
1651442262069.0,42db30059c21,215.08638586167478
1651442262070.0,5e2e771327da,215.36527793108002
1651442262557.0,42db30059c21,215.64371567097123
1651442262557.0,5e2e771327da,215.8916197326648
1651442263044.0,42db30059c21,216.08957951840839
1651442263044.0,5e2e771327da,216.31269317393262
1651442263581.0,42db30059c21,214.6091521120786
1651442263581.0,5e2e771327da,214.8119827080097
1651442264068.0,42db30059c21,213.37546260680378
1651442264068.0,5e2e771327da,213.56139065307397
1651442264556.0,42db30059c21,213.9450645196906
1651442264556.0,5e2e771327da,214.11669040855537
1651442265044.0,42db30059c21,214.43329473073643
1651442265044.0,5e2e771327da,214.59266162753946
1651442265582.0,42db30059c21,213.43212668864192
1651442265582.0,5e2e771327da,213.58086912565807
1651442266068.0,42db30059c21,212.55610465180922
1651442266068.0,5e2e771327da,212.69555068651187
1651442266554.0,42db30059c21,213.05322756903246
1651442266554.0,5e2e771327da,213.18447089581142
1651442267093.0,42db30059c21,213.49511460656424
1651442267093.0,5e2e771327da,213.61906663741104
1651442267583.0,42db30059c21,213.30037815101977
1651442267583.0,5e2e771327da,213.41780639076939
1651442268070.0,42db30059c21,213.12511534102978
1651442268070.0,5e2e771327da,213.2366721687919
1651442268556.0,42db30059c21,213.45736480790185
1651442268556.0,5e2e771327da,213.56360940577053
1651442269093.0,42db30059c21,213.75940977778555
1651442269093.0,5e2e771327da,213.8608250757511
1651442269580.0,42db30059c21,213.16967471880835
1651442269580.0,5e2e771327da,213.70188827212607
1651442270069.0,42db30059c21,212.62908424807924
1651442270069.0,5e2e771327da,213.55619620213645
1651442270556.0,42db30059c21,212.9370356322544
1651442270556.0,5e2e771327da,213.40739097700182
1651442271100.0,42db30059c21,213.22129844841612
1651442271100.0,5e2e771327da,213.27003230764677
1651442271589.0,42db30059c21,213.0491836838827
1651442271589.0,5e2e771327da,213.09611258536407
1651442272075.0,42db30059c21,212.88936283110166
1651442272076.0,5e2e771327da,212.93461570038727
1651442272564.0,42db30059c21,212.78407671877991
1651442272564.0,5e2e771327da,213.1895554642518
1651442273051.0,42db30059c21,212.68580968061295
1651442273051.0,5e2e771327da,213.4274992438587
1651442273588.0,42db30059c21,212.8728715145779
1651442273588.0,5e2e771327da,213.14875082290837
1651442274076.0,42db30059c21,213.0599333485428
1651442274076.0,5e2e771327da,212.870002401958
1651442274563.0,42db30059c21,212.8464821020688
1651442274563.0,5e2e771327da,213.4494153774859
1651442275050.0,42db30059c21,212.63303085559477
1651442275050.0,5e2e771327da,214.0288283530139
1651442275589.0,42db30059c21,212.3193718217567
1651442275589.0,5e2e771327da,213.01792161275384
1651442276075.0,42db30059c21,212.00571278791867
1651442276075.0,5e2e771327da,212.0070148724937
1651442276562.0,42db30059c21,212.01461080297682
1651442276562.0,5e2e771327da,212.3663577883048
1651442277049.0,42db30059c21,212.02350881803497
1651442277049.0,5e2e771327da,212.7257007041159
1651442277586.0,42db30059c21,211.6867636798569
1651442277586.0,5e2e771327da,212.05562223260446
1651442278073.0,42db30059c21,211.35001854167882
1651442278073.0,5e2e771327da,211.38554376109303
1651442278560.0,42db30059c21,212.04919885586386
1651442278560.0,5e2e771327da,212.0847240752781
1651442279049.0,42db30059c21,212.74837917004893
1651442279049.0,5e2e771327da,212.78390438946317
1651442279588.0,42db30059c21,212.0297625836801
1651442279588.0,5e2e771327da,212.06528780309438
1651442280075.0,42db30059c21,211.31114599731134
1651442280075.0,5e2e771327da,211.34667121672558
1651442280562.0,42db30059c21,212.02329644314514
1651442280562.0,5e2e771327da,212.0588216625594
1651442281049.0,42db30059c21,212.73544688897897
1651442281049.0,5e2e771327da,212.77097210839324
1651442281588.0,42db30059c21,212.36171114586614
1651442281588.0,5e2e771327da,212.3972363652804
1651442282076.0,42db30059c21,211.98797540275334
1651442282076.0,5e2e771327da,212.02350062216755
1651442282563.0,42db30059c21,212.33906696612797
1651442282563.0,5e2e771327da,212.37459218554218
1651442283051.0,42db30059c21,212.6901585295026
1651442283052.0,5e2e771327da,212.72568374891685
1651442283589.0,42db30059c21,212.33976816715298
1651442283589.0,5e2e771327da,212.3752933865672
1651442284078.0,42db30059c21,211.98937780480335
1651442284078.0,5e2e771327da,212.02490302421754
1651442284565.0,42db30059c21,211.954201863397
1651442284565.0,5e2e771327da,212.7041743587535
1651442285052.0,42db30059c21,211.91902592199068
1651442285052.0,5e2e771327da,213.38344569328942
1651442285590.0,42db30059c21,211.91526541902337
1651442285590.0,5e2e771327da,216.06502617286034
1651442286078.0,42db30059c21,211.91150491605606
1651442286078.0,5e2e771327da,218.7466066524313
1651442286565.0,42db30059c21,211.9535671083146
1651442286565.0,5e2e771327da,223.3351169321215
1651442287053.0,42db30059c21,211.99562930057314
1651442287053.0,5e2e771327da,227.9236272118118
1651442287590.0,42db30059c21,211.99426451315483
1651442287590.0,5e2e771327da,230.56960881916888
1651442288078.0,42db30059c21,211.99289972573646
1651442288078.0,5e2e771327da,233.21559042652595
1651442288565.0,42db30059c21,212.35152386582405
1651442288565.0,5e2e771327da,238.8084192778914
1651442289053.0,42db30059c21,212.71014800591163
1651442289053.0,5e2e771327da,244.4012481292569
1651442289592.0,42db30059c21,212.34470790994519
1651442289592.0,5e2e771327da,249.02606144459654
1651442290080.0,42db30059c21,211.97926781397874
1651442290080.0,5e2e771327da,253.6508747599361
1651442290568.0,42db30059c21,211.9806326013971
1651442290568.0,5e2e771327da,258.5484144107425
1651442291056.0,42db30059c21,211.98199738881547
1651442291056.0,5e2e771327da,263.4459540615489
1651442291593.0,42db30059c21,211.95945414958575
1651442291593.0,5e2e771327da,269.06127001513346
1651442292081.0,42db30059c21,211.93691091035603
1651442292081.0,5e2e771327da,274.6765859687181
1651442292569.0,42db30059c21,212.28870578215088
1651442292569.0,5e2e771327da,282.36342357555566
1651442293057.0,42db30059c21,212.64050065394574
1651442293057.0,5e2e771327da,290.0502611823933
1651442293547.0,42db30059c21,212.26853406020902
1651442293547.0,5e2e771327da,296.31630209462725
1651442294084.0,42db30059c21,211.8965674664723
1651442294084.0,5e2e771327da,302.5823430068612
1651442294571.0,42db30059c21,212.24219591285853
1651442294571.0,5e2e771327da,310.912376911337
1651442295059.0,42db30059c21,212.58782435924476
1651442295059.0,5e2e771327da,319.2424108158129
1651442295547.0,42db30059c21,212.5802763152286
1651442295547.0,5e2e771327da,326.23657217350603
1651442296085.0,42db30059c21,212.5727282712124
1651442296085.0,5e2e771327da,333.23073353119923
1651442296573.0,42db30059c21,212.23322875457978
1651442296573.0,5e2e771327da,342.8717408371787
1651442297060.0,42db30059c21,211.8937292379472
1651442297060.0,5e2e771327da,352.5127481431582
1651442297547.0,42db30059c21,211.55117634457463
1651442297547.0,5e2e771327da,362.6727593523497
1651442298084.0,42db30059c21,211.20862345120202
1651442298084.0,5e2e771327da,372.8327705615412
1651442298572.0,42db30059c21,211.22226867537356
1651442298572.0,5e2e771327da,382.5130824523794
1651442299060.0,42db30059c21,211.23591389954507
1651442299060.0,5e2e771327da,392.1933943432177
1651442299548.0,42db30059c21,211.94216868865635
1651442299548.0,5e2e771327da,405.49088694631297
1651442300085.0,42db30059c21,212.64842347776766
1651442300086.0,5e2e771327da,418.78837954940826
1651442300575.0,42db30059c21,210.95803528513366
1651442300575.0,5e2e771327da,429.05384096064347
1651442301062.0,42db30059c21,209.2676470924997
1651442301063.0,5e2e771327da,439.3193023718787
1651442301550.0,42db30059c21,209.27482097508343
1651442301550.0,5e2e771327da,448.7834469704495
1651442302087.0,42db30059c21,209.28199485766717
1651442302088.0,5e2e771327da,458.2475915690203
1651442302576.0,42db30059c21,208.94249534103454
1651442302576.0,5e2e771327da,469.26247587170946
1651442303064.0,42db30059c21,208.60299582440194
1651442303064.0,5e2e771327da,475.0538259807192
1651442303556.0,42db30059c21,207.90487216768176
1651442303556.0,5e2e771327da,478.5824285391764
1651442304045.0,42db30059c21,204.0408157155054
1651442304045.0,5e2e771327da,487.22739626985845
1651442304584.0,42db30059c21,200.5421993592955
1651442304584.0,5e2e771327da,496.1487472663975
1651442305071.0,42db30059c21,200.19657091290932
1651442305071.0,5e2e771327da,504.09431806758977
1651442305564.0,42db30059c21,199.84276172322586
1651442305564.0,5e2e771327da,512.1257866734029
1651442306052.0,42db30059c21,199.81421259865797
1651442306052.0,5e2e771327da,524.6160286718416
1651442306592.0,42db30059c21,199.79384421738737
1651442306592.0,5e2e771327da,536.0223221833984
1651442307081.0,42db30059c21,196.12785260628004
1651442307081.0,5e2e771327da,546.2902054670507
1651442307574.0,42db30059c21,192.0964208992063
1651442307574.0,5e2e771327da,555.1792433465944
1651442308062.0,42db30059c21,191.69642507697012
1651442308062.0,5e2e771327da,565.1570357465457
1651442308549.0,42db30059c21,191.66084780445445
1651442308549.0,5e2e771327da,575.8629485919561
1651442309089.0,42db30059c21,188.0003070899175
1651442309089.0,5e2e771327da,585.5254140166725
1651442309576.0,42db30059c21,184.34078792162643
1651442309576.0,5e2e771327da,593.8425030355158
1651442310065.0,42db30059c21,180.8517009053608
1651442310065.0,5e2e771327da,603.3526171185378
1651442310551.0,42db30059c21,176.99717379312875
1651442310551.0,5e2e771327da,613.4799871619733
1651442311088.0,42db30059c21,176.29905013640857
1651442311089.0,5e2e771327da,622.4143321412307
1651442311575.0,42db30059c21,176.29905013640857
1651442311575.0,5e2e771327da,629.0680033563056
1651442312063.0,42db30059c21,173.15342962362917
1651442312063.0,5e2e771327da,636.9901802346857
1651442312552.0,42db30059c21,169.65977092421508
1651442312552.0,5e2e771327da,644.0422616464792
1651442313092.0,42db30059c21,165.9816577574944
1651442313092.0,5e2e771327da,649.8031617871262
1651442313580.0,42db30059c21,162.30525399248305
1651442313580.0,5e2e771327da,656.4016687653801
1651442314067.0,42db30059c21,158.79536987523696
1651442314067.0,5e2e771327da,667.6559291607448
1651442314554.0,42db30059c21,154.94122346290894
1651442314554.0,5e2e771327da,674.5932496653991
1651442315090.0,42db30059c21,150.93029450116032
1651442315090.0,5e2e771327da,670.2763097746886
1651442315577.0,42db30059c21,148.61351423501299
1651442315577.0,5e2e771327da,667.0013990314235
1651442316065.0,42db30059c21,146.46784964306133
1651442316066.0,5e2e771327da,664.5820666591371
1651442316553.0,42db30059c21,142.97058924888094
1651442316554.0,5e2e771327da,661.0991834916545
1651442317092.0,42db30059c21,139.29571545470884
1651442317092.0,5e2e771327da,666.7087401468251
1651442317579.0,42db30059c21,135.9688798471715
1651442317579.0,5e2e771327da,672.3182968019959
1651442318067.0,42db30059c21,132.81247639165971
1651442318067.0,5e2e771327da,681.017577107487
1651442318554.0,42db30059c21,129.6560729361479
1651442318555.0,5e2e771327da,689.7168574129781
1651442319092.0,42db30059c21,129.49841581734233
1651442319092.0,5e2e771327da,695.4595486358088
1651442319579.0,42db30059c21,129.3407586985368
1651442319579.0,5e2e771327da,701.2022398586394
1651442320067.0,42db30059c21,126.20448137662362
1651442320067.0,5e2e771327da,709.3156529305452
1651442320556.0,42db30059c21,123.06820405471045
1651442320556.0,5e2e771327da,717.4290660024509
1651442321044.0,42db30059c21,119.60666666768167
1651442321044.0,5e2e771327da,720.9976189097961
1651442321568.0,42db30059c21,116.14512928065288
1651442321568.0,5e2e771327da,724.5661718171413
1651442322043.0,42db30059c21,114.54000899700378
1651442322043.0,5e2e771327da,728.2798652679103
1651442322568.0,42db30059c21,112.93488871335468
1651442322568.0,5e2e771327da,731.9935587186793
1651442323044.0,42db30059c21,109.39983974721272
1651442323044.0,5e2e771327da,738.4130127959745
1651442323568.0,42db30059c21,105.86479078107074
1651442323568.0,5e2e771327da,744.8324668732698
1651442324042.0,42db30059c21,105.9512885068667
1651442324042.0,5e2e771327da,748.8512842871751
1651442324567.0,42db30059c21,106.03778623266268
1651442324567.0,5e2e771327da,752.8701017010802
1651442325041.0,42db30059c21,105.95385180643325
1651442325041.0,5e2e771327da,755.7232280514743
1651442325565.0,42db30059c21,105.86991738020379
1651442325565.0,5e2e771327da,758.5763544018683
1651442326040.0,42db30059c21,100.92376659200922
1651442326040.0,5e2e771327da,762.5951718157735
1651442326564.0,42db30059c21,95.97761580381461
1651442326564.0,5e2e771327da,766.6139892296784
1651442327038.0,42db30059c21,95.89316924728995
1651442327039.0,5e2e771327da,769.4464674797766
1651442327563.0,42db30059c21,95.8087226907653
1651442327563.0,5e2e771327da,772.2789457298746
1651442328037.0,42db30059c21,95.90187653919335
1651442328038.0,5e2e771327da,776.3477727522879
1651442328562.0,42db30059c21,95.9950303876214
1651442328562.0,5e2e771327da,780.4165997747015
1651442329036.0,42db30059c21,95.92166458828423
1651442329036.0,5e2e771327da,783.2464234634208
1651442329560.0,42db30059c21,95.84829878894703
1651442329560.0,5e2e771327da,786.0762471521401
1651442330035.0,42db30059c21,94.22419596804906
1651442330035.0,5e2e771327da,793.3507962503368
1651442330559.0,42db30059c21,92.60009314715101
1651442330559.0,5e2e771327da,800.6253453485332
1651442331034.0,42db30059c21,92.51239422303874
1651442331034.0,5e2e771327da,813.8538510616384
1651442331560.0,42db30059c21,92.42469529892645
1651442331560.0,5e2e771327da,827.0823567747436
1651442332034.0,42db30059c21,92.5146097748059
1651442332034.0,5e2e771327da,827.7470591938322
1651442332559.0,42db30059c21,92.60452425068537
1651442332559.0,5e2e771327da,828.4117616129207
1651442333034.0,42db30059c21,90.81392315778912
1651442333034.0,5e2e771327da,831.2648879633148
1651442333573.0,42db30059c21,89.02332206489291
1651442333573.0,5e2e771327da,834.1180143137088
1651442334060.0,42db30059c21,89.0594472072094
1651442334060.0,5e2e771327da,834.4070154522409
1651442334549.0,42db30059c21,89.09557234952594
1651442334549.0,5e2e771327da,834.6960165907728
1651442335089.0,42db30059c21,88.91795894953422
1651442335089.0,5e2e771327da,826.6214381757644
1651442335575.0,42db30059c21,88.7403455495425
1651442335576.0,5e2e771327da,818.5468597607561
1651442336064.0,42db30059c21,88.73316430157624
1651442336064.0,5e2e771327da,804.58642551071
1651442336552.0,42db30059c21,88.72598305361001
1651442336552.0,5e2e771327da,790.6259912606637
1651442337089.0,42db30059c21,90.33433640752668
1651442337089.0,5e2e771327da,783.6113330667785
1651442337575.0,42db30059c21,91.94268976144333
1651442337575.0,5e2e771327da,776.5966748728932
1651442338064.0,42db30059c21,95.54204108261719
1651442338064.0,5e2e771327da,763.3861776336191
1651442338552.0,42db30059c21,99.14139240379104
1651442338552.0,5e2e771327da,750.1756803943448
1651442339091.0,42db30059c21,99.04842223517879
1651442339091.0,5e2e771327da,739.4708295512839
1651442339580.0,42db30059c21,98.95545206656654
1651442339580.0,5e2e771327da,728.7659787082229
1651442340068.0,42db30059c21,102.52949505530756
1651442340068.0,5e2e771327da,718.9004188460747
1651442340556.0,42db30059c21,106.10353804404858
1651442340556.0,5e2e771327da,709.0348589839265
